K,Rem,prandtl,nusselt
0.6,1998.6300911698777,0.7097907639306563,49.12453698245125
0.6,1876.1847574492094,0.7097760662330262,46.18766477610226
0.6,1767.4839961371285,0.7097606521142805,46.17831013472747
0.6,1653.4728702617797,0.7097464480407162,43.12344211431118
0.6,2823.127601157472,0.7098234334681089,59.91973981489546
0.6,2823.127601157472,0.7098078786084774,55.420266501057206
0.6,2350.1278509254785,0.709790643433453,51.26835086693222
0.6,1997.8907583040711,0.7097718507824183,49.13293869104305
0.6,1875.2454256854699,0.7097517438226392,46.134546372140036
0.6,1766.3454686141615,0.7097306856444755,46.15918270814751
0.6,1652.1599878027569,0.7097114431817454,43.07333281450338
0.6,2822.668441205485,0.7098172830735229,59.9138177576189
0.6,2822.668441205485,0.7097969098201423,55.393189421155526
0.6,2349.445837016743,0.7097743799938359,51.2197225445224
0.6,1997.0306308102283,0.7097498179940213,49.106363445131464
0.6,1874.1510579187434,0.7097237090680082,46.13377950480769
0.6,1765.0330175639551,0.7096962969501603,46.1171500672566
0.6,1650.6531492269032,0.7096710673329923,43.0551135172549
0.6,2822.146339186666,0.709810289776844,59.89930723775401
0.6,2822.146339186666,0.7097844986081214,55.435698768794275
0.6,2348.674097338954,0.7097560773120488,51.24981928855292
0.6,1996.062580826579,0.7097250321083564,49.08991304969718
0.6,1872.919818597472,0.7096919706213274,46.10857439214153
0.6,1763.5469844644256,0.7096573786318907,46.042429236967834
0.6,1648.9475602490024,0.7096254584980188,43.029370520293
0.6,2821.561325858631,0.7098024540668769,59.94256059948232
0.6,2821.561325858631,0.70977064645818,55.402988319253716
0.6,2347.8127097645915,0.7097356181747432,51.20219964178022
0.6,1994.9803822346785,0.7096973786133193,49.05672252180154
0.6,1871.54597405121,0.7096565382666854,46.0706306560845
0.6,1761.887755552375,0.7096138254696309,46.0447290681233
0.6,1647.038507241671,0.7095745168072397,42.98241919524091
0.6,2820.9224332544495,0.7097938969987905,59.88606352957306
0.6,2820.9224332544495,0.7097553550277517,55.37481661983899
0.6,2346.861761172173,0.7097128860111424,51.20774110011175
0.6,1993.777837587114,0.7096666239401757,49.048697136070864
0.6,1870.0178666692584,0.709617302992361,46.071018640781666
0.6,1760.0501445330358,0.7095656543095775,46.024565089550556
0.6,1644.9266129117768,0.7095181453721575,42.96321416812154
0.6,2820.2117023701503,0.7097843781317813,59.90378159458381
0.6,2820.2117023701503,0.7097385058218333,55.40438242535295
0.6,2345.8138639029435,0.7096881254305804,51.17907303159384
0.6,1992.4678531779587,0.7096331359519663,49.039289199758194
0.6,1868.3537163613153,0.7095743970292377,46.02748491546692
0.6,1758.0402546614969,0.7095131228994295,45.99031744427427
0.6,1642.6230531266965,0.7094567279843382,42.92473259771235
0.6,2819.4471678744235,0.7097741391089389,59.884881361774774
0.6,2819.4471678744235,0.7097203415474469,55.36912735891529
0.6,2344.6840929909013,0.709661100484343,51.18231741292852
0.6,1991.0379090029082,0.709596562733045,49.01551724492729
0.6,1866.5359714162882,0.7095278335471851,46.002490425060664
0.6,1755.8586062688646,0.7094558922834618,45.95884631172341
0.6,1640.1128269104593,0.7093896948462116,42.9044817915826
0.6,2818.6198771756895,0.7097630601373803,59.87223774256472
0.6,2818.6198771756895,0.7097006237970999,55.3826002014887
0.6,2343.4575988380066,0.7096320562113185,51.161531342035886
0.6,1989.5009305970516,0.7095573925914714,48.983893839267274
0.6,1864.5888340820773,0.7094776268143038,45.96829129920578
0.6,1753.5057632651328,0.7093943425802618,45.917766034380065
0.6,1637.4124582437914,0.7093177911813108,42.85838280729407
0.6,2817.720890314825,0.7097510216248882,59.89795104243053
0.6,2817.720890314825,0.7096794752475746,55.36332939389478
0.6,2342.141988374186,0.7096008776428666,51.13264118943611
0.6,1987.8507921263672,0.7095152753020052,48.95445087225058
0.6,1862.494823691961,0.7094239114647887,45.9354940941734
0.6,1750.9879244480355,0.7093284961843178,45.8695093017945
0.6,1634.5227762715156,0.7092406905748595,42.802609549842245
0.6,2816.777225481339,0.7097383854985996,59.86379040189302
0.6,2816.777225481339,0.7096570184729794,55.33259308500431
0.6,2340.744863169876,0.7095675703407218,51.11572021261433
0.6,1986.0877418390303,0.7094702212695653,48.92585550932647
0.6,1860.2543766283845,0.709366465184643,45.90276333102774
0.6,1748.2945489033482,0.7092581395355423,45.82992259114362
0.6,1631.4342406178364,0.709158545368681,42.75842704766223
0.6,2815.7619728026207,0.7097247915519637,59.8638535616983
0.6,2815.7619728026207,0.709633015979188,55.312169340089774
0.6,2339.2514215806427,0.7095321402390312,51.0907372313955
0.6,1984.212044669694,0.7094223608790746,48.89014278094915
0.6,1857.873892111278,0.7093054249284849,45.863079478849414
0.6,1745.4319277230763,0.7091832994981722,45.795265409472535
0.6,1628.14784682533,0.7090710364676446,42.715437381664835
0.6,2814.7021407715924,0.7097106015578649,59.839914747628924
0.6,2814.7021407715924,0.7096077106390669,55.29878560429691
0.6,2337.676747451555,0.7094945936418529,51.05974959146622
0.6,1982.2239821403678,0.709371705437979,48.861787717818075
0.6,1855.3538447152207,0.7092408092466039,45.82920383600867
0.6,1742.4007952430154,0.70910412278841,45.74624281973276
0.6,1624.6698454523855,0.7089786751053552,42.66272524831909
0.6,2813.561865811529,0.7096953354989814,59.84993133234011
0.6,2813.561865811529,0.7095808656107189,55.275249034085526
0.6,2336.006073404046,0.7094550566019888,51.030510656773664
0.6,1980.1301750210919,0.7093181479633419,48.832251836873425
0.6,1852.688817394186,0.7091725192821566,45.79361279075037
0.6,1739.19636851664,0.7090206386811382,45.69637942488221
0.6,1621.0013226493877,0.7088812647478737,42.61098576623592
0.6,2812.3681547023666,0.7096793551207276,59.83020704577907
0.6,2812.3681547023666,0.7095524843512218,55.2573128708813
0.6,2334.239580888217,0.709413297253773,51.01329237384135
0.6,1977.9182859737807,0.7092619390738106,48.79110856364733
0.6,1849.8911833280033,0.7091009309886543,45.74266696025931
0.6,1735.8361407453733,0.7089331132577285,45.63626052594252
0.6,1617.153766852867,0.7087789648533628,42.54733302369375
0.6,2811.112097332985,0.7096625413044164,59.814105616622136
0.6,2811.112097332985,0.7095228097238434,55.23661757094612
0.6,2332.39235336145,0.7093693234099323,50.97941284561726
0.6,1975.588664173336,0.7092026172260287,48.75593784049867
0.6,1846.9378635464047,0.7090253567706195,45.70207658808087
0.6,1732.2876742165581,0.7088406381226082,45.58170605174172
0.6,1613.0870138741202,0.7086712347021581,42.483637777350935
0.6,2809.7937673358792,0.7096448952189921,59.805692571421304
0.6,2809.7937673358792,0.7094916059444527,55.21552873225401
0.6,2330.4496790577527,0.7093235001191809,50.94663710523175
0.6,1973.1605866643283,0.709140908126432,48.71518219874209
0.6,1843.8648798683985,0.7089466462373556,45.64749234080036
0.6,1728.5906932486391,0.7087444229286227,45.52097115930325
0.6,1608.8540246628863,0.7085590563478763,42.42223997115814
0.6,2808.4132419474304,0.7096264180904529,59.79433096183675
0.6,2808.4132419474304,0.7094591158080517,55.18775773409737
0.6,2328.4266379512655,0.7092755969863719,50.90985085432806
0.6,1970.6217821430673,0.7090762337207869,48.66982487235821
0.6,1840.6433367967447,0.708864468361528,45.59645589383433
0.6,1724.7294863328934,0.7086440321494276,45.459184465206285
0.6,1604.4354125786779,0.7084420093355454,42.354318101489035
0.6,2806.9885189998936,0.7096073509754226,59.77001518508474
0.6,2806.9885189998936,0.7094252235510592,55.16831792611247
0.6,2326.315986020774,0.7092255038324512,50.88132912584995
0.6,1967.9663395061516,0.7090088461816033,48.627838397851896
0.6,1837.2856739588954,0.7087787305579331,45.550723053267326
0.6,1720.6995215846778,0.7085392695398093,45.40214077748382
0.6,1599.8222854979895,0.708320028021407,42.28891339312781
0.6,2805.4927947958085,0.709587335352637,59.75016636585253
0.6,2805.4927947958085,0.7093899331769332,55.13821050097935
0.6,2324.117933645421,0.7091734668634353,50.84462207876723
0.6,1965.207237551598,0.7089387611819291,48.581477778710166
0.6,1833.792551162438,0.7086896929224283,45.491335619201976
0.6,1716.5128390248667,0.7084306390845514,45.33109871345217
0.6,1595.036579383422,0.7081935111457992,42.21245883395031
0.6,2803.9351193262114,0.7095664925606746,59.738333868178294
0.6,2803.9351193262114,0.7093531298047504,55.11116501386273
0.6,2321.8252832587823,0.7091193764281913,50.81112077666529
0.6,1962.3385891132896,0.7088659949788275,48.53741028851372
0.6,1830.1646531556387,0.7085971479107914,45.436798947545455
0.6,1712.1594876602649,0.7083178308891738,45.26178419597241
0.6,1590.201718434788,0.7080622801588793,42.14064702552055
0.6,2802.3155836097385,0.7095448240434863,59.72421057837443
0.6,2802.3155836097385,0.7093149370526578,55.082790488295466
0.6,2319.4456917300545,0.7090632420035312,50.767547173066355
0.6,1959.360818679245,0.7087904472184905,48.486254261017095
0.6,1826.396843878395,0.7085012400483403,45.37828126175644
0.6,1707.6460643226576,0.7082008865364177,45.19331530948205
0.6,1585.3783513963888,0.7079262759492144,42.06542693676522
0.6,2800.634282209019,0.7095223313010076,59.70810804701605
0.6,2800.634282209019,0.7092753594130379,55.05985776887059
0.6,2316.9793953247513,0.7090050734034512,50.7328560476318
0.6,1956.2743660231772,0.7087122529994195,48.43703564892371
0.6,1822.4957239905,0.7084019976033098,45.32079036474654
0.6,1702.9736947142417,0.7080800786545071,45.120567381130016
0.6,1580.392993695563,0.7077858984921132,41.981187125162606
0.6,2798.9002490944636,0.7094991354166402,59.68552443793242
0.6,2798.9002490944636,0.7092344015342081,55.0222430124639
0.6,2314.4266385807846,0.7089447630807383,50.68708735841866
0.6,1953.073438671482,0.7086311969765852,48.38518611599172
0.6,1818.4504052944271,0.7082992185662371,45.256667106289626
0.6,1698.3361472109054,0.707954876753834,45.04310740894218
0.6,1575.2234712045943,0.7076404095151687,41.90014085164542
0.6,2797.095709073427,0.7094749988660008,59.66692100291475
0.6,2797.095709073427,0.7091919497086077,54.99349128627304
0.6,2311.78028587896,0.7088824396163735,50.648483281737704
0.6,1949.7647722195775,0.7085476484875571,48.331522236545766
0.6,1814.2791747670553,0.7081933959175584,45.192320445877094
0.6,1693.672174468589,0.7078261282147748,44.96507279898058
0.6,1569.904489858921,0.707491005739505,41.814802563380276
0.6,2795.238633648875,0.7094501622858419,59.65016687019476
0.6,2795.238633648875,0.7091482460580693,54.96055993529966
0.6,2309.0553824507183,0.708818231107775,50.60425230192196
0.6,1946.3550808887596,0.7084615096925858,48.274586218761286
0.6,1809.9770041964089,0.7080843286586527,45.12472060042718
0.6,1688.8628987048985,0.7076935337799078,44.88524761334713
0.6,1564.4234139112386,0.7073370667362464,41.72670833643745
0.6,2793.3291153319024,0.7094246271422766,59.628811712686655
0.6,2793.3291153319024,0.7091031770402875,54.931635096082935
0.6,2306.2448015563073,0.7087521480418781,50.55954858037609
0.6,1942.8448355469077,0.7083728002069252,48.21866772704935
0.6,1805.5447227323664,0.7079719339160674,45.0592990011668
0.6,1683.904448895312,0.7075570267186786,44.80174376014158
0.6,1558.7771895818632,0.7071788808522214,41.63907043536351
0.6,2791.3494195452104,0.709398156554383,59.6090255982506
0.6,2791.3494195452104,0.7090567479140669,54.89620586960011
0.6,2303.348820202506,0.7086839675122764,50.51408252492389
0.6,1939.2221019177769,0.7082814246459926,48.16135222777013
0.6,1801.250907585902,0.7078564734985315,44.98888640878671
0.6,1678.808157041441,0.7074168812994166,44.71821947263515
0.6,1552.9768638611788,0.707016399469598,41.54708145965059
0.6,2789.317496063448,0.7093709908129895,59.58528641543264
0.6,2789.317496063448,0.7090089640873389,54.859749284040255
0.6,2300.367723349443,0.7086139351504132,50.46790438303298
0.6,1935.499835281718,0.7081876349855271,48.09921609389614
0.6,1796.8645279379518,0.7077378657237497,44.91551396861695
0.6,1673.5701988159024,0.7072730324597922,44.62657377452862
0.6,1547.0194451327627,0.7068499099790012,41.44856824796067
0.6,2787.2245425329047,0.7093430125060486,59.565595294427055
0.6,2787.2245425329047,0.7089597133720145,54.82433238157678
0.6,2297.294455787122,0.7085418295638326,50.417138175421144
0.6,1931.6661698027817,0.7080912216481191,48.03599027721593
0.6,1792.3535322896828,0.7076160311791339,44.84367481220114
0.6,1668.1868356538118,0.7071253062141251,44.53926254283624
0.6,1540.8974098381434,0.7067206553077253,41.35984080920831
0.6,2785.0617830875494,0.7093141046411943,59.541990038415406
0.6,2785.0617830875494,0.7089091195466698,54.787685961865314
0.6,2294.1366837541395,0.7084678960716111,50.369332513362934
0.6,1927.7340474407965,0.7079923217889356,47.97010185198462
0.6,1787.7241798880061,0.7074912316255857,44.764708076140685
0.6,1662.6694016676795,0.706974201075824,44.44729519973623
0.6,1534.631102918239,0.706599627615192,41.26652115364949
0.6,2782.847143165229,0.7092845071218192,59.51670625829341
0.6,2782.847143165229,0.7088570710651232,54.74989743034944
0.6,2290.8873860758263,0.7083916830718653,50.316183207018526
0.6,1923.6793403590036,0.7078906147962924,47.90553927633295
0.6,1782.9612948181145,0.7073629385657487,44.68834321477837
0.6,1656.994282599516,0.7068188793386669,44.353259521681416
0.6,1528.1854460306963,0.7064753709119915,41.1723574867814
0.6,2780.4477175736065,0.709253984251233,59.49557673555579
0.6,2780.4477175736065,0.7088036916860371,54.70926045375157
0.6,2287.642201136616,0.7083137838979005,50.2651103205169
0.6,1919.4630648145246,0.7077865818976894,47.83472110906015
0.6,1778.1426422774218,0.7072318657525996,44.6093469050541
0.6,1651.1382153445904,0.7067077451986894,44.261071637918455
0.6,1521.7253171970087,0.7063489203195035,41.06324749951866
0.6,2778.1559273403045,0.7092230128715217,59.467278450191024
0.6,2778.1559273403045,0.7087492216653031,54.66783520405886
0.6,2284.0178116254883,0.7082340948908601,50.21312541718428
0.6,1915.7095995939192,0.7076801315881908,47.76703458042853
0.6,1773.047360550601,0.7070979357215368,44.526554804621604
0.6,1645.20690988746,0.7065957511263405,44.14942543387998
0.6,1515.0068999707657,0.7062195702807869,40.97305246816581
0.6,2775.7215939621497,0.7091911201458643,59.443935946859355
0.6,2775.7215939621497,0.7086933155969475,54.623747009774405
0.6,2280.6182709067916,0.7081525136703629,50.15595937410773
0.6,1911.4883767601407,0.7075714005747302,47.698085247060256
0.6,1767.9735115144745,0.7069610732993684,44.44574585009428
0.6,1639.1420144690421,0.706481344838051,44.061167337622884
0.6,1508.2917403882816,0.7060879710387599,40.86682053811043
0.6,2772.848647239476,0.7091527442432661,59.5061321301265
0.6,2772.848647239476,0.7086358637755699,54.58799790055095
0.6,2277.033406946487,0.7080689391872532,50.100684582092114
0.6,1907.3598203787283,0.7074601860198488,47.625307187851405
0.6,1762.7604967584805,0.7068213164496501,44.360090844895936
0.6,1632.9400517964839,0.7063646417781637,43.96876199575584
0.6,1501.473190607165,0.7059538727856148,40.75727487282786
0.6,2770.3236608711613,0.7091190216185486,59.47937617364775
0.6,2770.3236608711613,0.7085773398548242,54.544842711393144
0.6,2273.3754525701356,0.7079836154074979,50.044502526431984
0.6,1903.1069081662592,0.7073467382980222,47.55145659306386
0.6,1757.435000617795,0.7067205024835527,44.279295232891165
0.6,1626.768335429406,0.7062456815712805,43.87056685137326
0.6,1494.4901411024473,0.7058170332415766,40.65128251024953
0.6,2767.738734653097,0.7090845036344872,59.45151630418519
0.6,2767.738734653097,0.7085175167942813,54.50064456414489
0.6,2269.6353174257324,0.707896441546493,49.98610852537474
0.6,1898.760104020571,0.7072307447268433,47.47736346512947
0.6,1751.9871736175105,0.7066197805754356,44.19743524629923
0.6,1620.4722827490334,0.706124504365583,43.770918290825556
0.6,1487.3686621098848,0.7056777290269309,40.545803215738935
0.6,2765.09401714182,0.7090491926396177,59.42578915900409
0.6,2765.09401714182,0.7084562853297266,54.456679151679616
0.6,2265.806101773819,0.7078074321742679,49.92563896723128
0.6,1894.3200238788752,0.7071125678659783,47.399960194811655
0.6,1746.4338623500448,0.7065171450603721,44.1133307563119
0.6,1614.0503911227547,0.7060010767417337,43.67062337582579
0.6,1480.1062668502236,0.705536014294937,40.4374248511992
0.6,2762.3808261463337,0.7090129731138358,59.39673112558402
0.6,2762.3808261463337,0.7083936530309578,54.41043215137923
0.6,2261.8882061545132,0.7077163747671534,49.86378355432584
0.6,1889.7759470907852,0.7069916754282639,47.321085810957555
0.6,1740.7498610987589,0.7064122475665283,44.02712829204618
0.6,1607.4804416998318,0.7058751464143442,43.568789854043594
0.6,1472.6875412828927,0.7053915832726685,40.326721788683756
0.6,2759.608166086094,0.7089759656698508,59.367289579428046
0.6,2759.608166086094,0.7083297432959066,54.3631454404015
0.6,2258.0359844843756,0.7076236263246333,49.80266878669196
0.6,1885.1455714278445,0.7068687636422961,47.24138355028718
0.6,1734.9677134680549,0.7063058728900173,43.94061463346351
0.6,1600.8111960302638,0.7057474935867774,43.46381047041519
0.6,1465.1579194134476,0.7052452860342433,40.213878635041866
0.6,2756.8026510004584,0.7089385258339104,59.3357293654709
0.6,2756.8026510004584,0.708264794282245,54.31504016055577
0.6,2254.2339604156614,0.7075293143436152,49.73768447846792
0.6,1880.4351567639876,0.706765475976388,47.163987501555305
0.6,1729.1668978917594,0.7061975969767501,43.8527164427393
0.6,1594.0156995528316,0.7056177171103625,43.35809405266931
0.6,1457.493237310289,0.7050966717069733,40.10047720899726
0.6,2753.9203185109604,0.7089000672896506,59.30579740172676
0.6,2753.9203185109604,0.7081984663163503,54.26700033339956
0.6,2250.350080057581,0.7074331142602966,49.67181627116392
0.6,1875.628378876081,0.7066772172007013,47.08883714505193
0.6,1723.3155902871547,0.7060875249637747,43.76273143600041
0.6,1587.1001412265161,0.7054860054326207,43.24866811170526
0.6,1449.7040841933447,0.7049460097387954,39.98461376948024
0.6,2750.978985790249,0.7088608282302097,59.27738845712957
0.6,2750.978985790249,0.7081308825443668,54.21790742850192
0.6,2246.391484450312,0.7073352676726763,49.605180361955185
0.6,1870.73719055035,0.7065876202031514,47.01012136240039
0.6,1717.3705388482692,0.7059757608902512,43.67153302856837
0.6,1580.0706580034391,0.7053522560878622,43.139982393452875
0.6,1441.7838541912013,0.704793143097741,39.86687468935958
1.2,2461.6061022817457,0.7098430976203224,48.4227916408825
1.2,2461.6061022817457,0.7098429769487906,43.042413278416085
1.2,2355.09352460664,0.7098427356069332,43.042276918817116
1.2,2251.647282875231,0.7098423735971631,44.69753670311119
1.2,2152.3364342708933,0.7098420115910113,43.04186784475096
1.2,2107.7336054721936,0.7098417702555876,43.04173148860785
1.2,2024.6166161633266,0.7098415289217719,40.073209261965744
1.2,2461.511900329603,0.7098416495884786,49.452123803923946
1.2,2461.511900329603,0.709840684266082,45.572948360695804
1.2,2354.950826650369,0.709839718969417,43.852658768983204
1.2,2251.4677710615642,0.7098387536984825,43.04002710857932
1.2,2152.1305223330237,0.7098377884532777,43.0394817354552
1.2,2107.4983545548284,0.7098367025831759,41.13449350778222
1.2,2024.3454498658264,0.7098357373926433,40.41859886311508
1.2,2461.35490413002,0.7098392363307334,48.87286379193373
1.2,2461.35490413002,0.70983718518809,45.27494041075559
1.2,2354.7330391846604,0.7098350135166268,43.39507497568916
1.2,2251.1877577946602,0.7098328419754006,43.03668691523628
1.2,2151.7942368027484,0.7098305499342736,42.859017320823014
1.2,2107.095121054049,0.7098281374161425,40.848706991316995
1.2,2023.8871224144543,0.7098260869021155,40.06508603541231
1.2,2461.1429732461584,0.7098359786878646,48.79951279159161
1.2,2461.1429732461584,0.709832359428369,45.016297734441046
1.2,2354.4326717797207,0.7098284992836145,43.53814696399724
1.2,2250.800097736286,0.7098243983307011,43.1317581424422
1.2,2151.3139091547837,0.7098202978422662,42.930223725045565
1.2,2106.5239898659415,0.7098160772363219,40.942195289073226
1.2,2023.2417457360516,0.70981233939625,40.318534237238524
1.2,2460.8604237269305,0.7098316356198793,48.886199894817906
1.2,2460.8604237269305,0.7098259662872597,45.02341161392407
1.2,2354.0347369271567,0.7098199360567603,43.4071955639391
1.2,2250.2904859827395,0.7098136656824184,43.14603327137586
1.2,2150.7033431525006,0.7098072758414825,42.951235122097444
1.2,2105.798513865394,0.7098005255368914,41.009038431797514
1.2,2022.4094773794704,0.709794620053039,40.26752484036981
1.2,2460.515124209024,0.7098263281330321,48.860745709534406
1.2,2460.515124209024,0.7098182477722047,45.02066289328114
1.2,2353.5542907394233,0.7098095664094685,43.427845874628424
1.2,2249.6733457950095,0.7098004050071794,43.154027181020076
1.2,2149.9489217651235,0.7097911254246736,43.015728948554305
1.2,2104.8986919047297,0.7097816072866776,41.02850092031647
1.2,2021.3969680935177,0.709773296024432,40.19644680855453
1.2,2460.1149440493164,0.7098201772466959,48.868984720647205
1.2,2460.1149440493164,0.709809204731202,44.966871520523966
1.2,2352.991377704334,0.7097972713755611,43.48404364873138
1.2,2248.941581939309,0.7097848600395484,43.18029593952234
1.2,2149.0644879239167,0.7097723325233407,42.912913652571206
1.2,2103.8515641791314,0.7097593277699114,40.990428523678325
1.2,2020.2044562629544,0.7097478922679618,40.20278821943096
1.2,2459.644217211875,0.7098129422475751,48.88877789001295
1.2,2459.644217211875,0.7097985971096693,44.95148168767194
1.2,2352.3310441613594,0.7097830529185171,43.445976892341086
1.2,2248.095292913335,0.7097667928900447,43.20954260719907
1.2,2148.0364789945424,0.709750540167734,42.925946883258625
1.2,2102.637201786448,0.7097335728975933,40.99898428862573
1.2,2018.8257819712217,0.7097186579048139,40.192851447390574
1.2,2459.126509256875,0.7098049854184478,48.83565947696372
1.2,2459.126509256875,0.7097866672508436,44.95343762627705
1.2,2351.5883638506252,0.7097670337260261,43.42788096377845
1.2,2247.1417606453106,0.7097465683907836,43.17710341167179
1.2,2146.885622504292,0.7097258740683375,42.92894327218284
1.2,2101.2625633783573,0.7097044703182933,40.97204485462744
1.2,2017.2677169924698,0.7096856022465585,40.17414812455204
1.2,2458.5304794979884,0.7097958251755591,48.831304748665964
1.2,2458.5304794979884,0.709773296024432,44.98029868258985
1.2,2350.755907014607,0.7097490958347308,43.43573876146937
1.2,2246.0739402407903,0.7097238293424023,43.16304468003029
1.2,2145.591557041131,0.7096983401188682,42.893449197713984
1.2,2099.727925857095,0.7096717879346958,40.9562769181759
1.2,2015.5177647990943,0.7096486157847752,40.16404122808517
1.2,2457.879697484377,0.7097858238743394,48.83555583553229
1.2,2457.879697484377,0.7097586054206948,44.94636669997158
1.2,2349.8412534916606,0.7097293623971922,43.415720125131415
1.2,2244.8991369843006,0.709698700690046,43.14489371365724
1.2,2144.1613517755222,0.7096678248032429,42.87708909485612
1.2,2098.0269035080114,0.70963589543593,40.933664423617344
1.2,2013.5956426650994,0.7096078305277453,40.14560700364133
1.2,2457.166363673708,0.7097748617684413,48.829639166118426
1.2,2457.166363673708,0.7097424767132012,44.939305338360526
1.2,2348.836994733574,0.7097075959182869,43.40235702532077
1.2,2243.603182430323,0.7096711874322779,43.124015598462414
1.2,2142.5952465677447,0.7096345756564091,42.870845960116526
1.2,2096.173231295321,0.709596562733045,40.90646296179798
1.2,2011.4889449358402,0.7095632594138238,40.121487209168336
1.2,2456.3826903919494,0.7097628193278558,48.82973514523003
1.2,2456.3826903919494,0.7097249118299599,44.92912635091026
1.2,2347.7432319407617,0.7096840403638114,43.39523455558874
1.2,2242.200569807645,0.7096412950365117,43.10387221174102
1.2,2140.8935038278823,0.7095983605494155,42.834683968791914
1.2,2094.1538984528247,0.7095538011305724,40.879491117111336
1.2,2009.1981822458986,0.7095145578201913,40.10496276625036
1.2,2455.552236725428,0.7097500587169897,48.823987364144315
1.2,2455.552236725428,0.7097060330844963,44.92366684912795
1.2,2346.567561953386,0.7096585791875417,43.379981847370125
1.2,2240.6843254357277,0.7096091493294995,43.08877129981146
1.2,2139.0632351943264,0.7095593081835927,42.81697473333945
1.2,2091.9760045677126,0.7095076228992666,40.86216046860451
1.2,2006.7239090450503,0.7094623396213569,40.06600333103181
1.2,2454.651552067196,0.7097362197488674,48.80369767029644
1.2,2454.651552067196,0.7096857223941826,44.91320566237596
1.2,2345.302610054663,0.7096313364021646,43.36713292861317
1.2,2239.0617978909854,0.7095746365856392,43.06995131757895
1.2,2137.0979100257023,0.7095175474220206,42.790205441129025
1.2,2089.646656969995,0.7094582800517327,40.83887149382006
1.2,2004.0795215861724,0.7094062625927638,40.04460494082031
1.2,2453.696360640129,0.7097215441973456,48.790023356598006
1.2,2453.696360640129,0.7096641022577064,44.89240647608821
1.2,2343.955982841191,0.7096021961904829,43.34906141697772
1.2,2237.3260501713366,0.7095376439832782,43.054388215523446
1.2,2134.9910411549736,0.7094728488691463,42.76923444074382
1.2,2087.1529737814244,0.7094055472805819,40.79962255350301
1.2,2001.2528309291356,0.709346463970144,40.00689547224777
1.2,2452.6710680387987,0.7097057926545275,48.78059359938529
1.2,2452.6710680387987,0.7096409350380103,44.8763983918072
1.2,2342.5128536381717,0.7095711631735684,43.327134983837816
1.2,2235.477314412946,0.7094984182562276,43.02953416077567
1.2,2132.7566159513462,0.7094253428340024,42.746172704272304
1.2,2084.5021306556328,0.7093494396363622,40.779089738576886
1.2,1998.2445178508067,0.7092828437286157,39.98153658711697
1.2,2451.583573839922,0.7096890866898986,48.78029122921981
1.2,2451.583573839922,0.7096164635596378,44.863620556089764
1.2,2340.988321588925,0.7095382422669979,43.31228098379291
1.2,2233.515837601816,0.7094568473717616,43.002767085736764
1.2,2130.388185347715,0.7093750405424679,42.711364966080026
1.2,2081.694656157684,0.7092900919342702,40.739792505977235
1.2,1995.0616794650325,0.7092156596153733,39.93847531861438
1.2,2450.4417699273276,0.7096715477325304,48.76915223894281
1.2,2450.4417699273276,0.7095906904905823,44.8528805840621
1.2,2339.382526869399,0.7095036777642202,43.2932266321121
